horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
1.077328140536944,188,46,28,6,1.0,0.8359460836097861,0.06089673775985159,1,jmstate,0.3708520382642746
1.1126519456505775,188,46,28,6,1.0,0.8319751308638276,0.06077851387026686,1,jmstate,0.3708520382642746
1.147975750764211,188,46,28,6,0.9999999999999999,0.8277501716135339,0.060460001957966504,1,jmstate,0.3708520382642746
1.1832995558778445,188,46,28,6,0.9999999999999999,0.8311639940746306,0.06352060867924882,1,jmstate,0.3708520382642746
1.218623360991478,188,46,28,6,0.9999999999999999,0.8311639940746306,0.06768541774179934,1,jmstate,0.3708520382642746
1.2539471661051116,188,46,28,6,0.9999999999999999,0.8311639940746306,0.07702378726066418,1,jmstate,0.3708520382642746
1.289270971218745,188,46,28,6,1.0,0.8311639940746306,0.09211880648704904,1,jmstate,0.3708520382642746
1.3245947763323784,188,46,28,6,1.0,0.8393743532620304,0.06849643521567585,1,jmstate,0.3708520382642746
1.3599185814460117,188,46,28,6,1.0,0.8475847124494301,0.0471346213434324,1,jmstate,0.3708520382642746
1.3952423865596453,188,46,28,6,1.0,0.8441708899883333,0.05283330830810498,1,jmstate,0.3708520382642746
1.4305661916732788,188,46,28,6,,,,1,jmstate,0.3708520382642746
0.6562853505214056,127,29,17,0,,,,1,jmstate,0.6295860111713409
0.6829846898714701,127,29,17,1,0.875,0.8076923076923077,0.037617033836143836,1,jmstate,0.6295860111713409
0.7096840292215347,127,29,17,1,0.8636363636363636,0.8076923076923077,0.03695942193315158,1,jmstate,0.6295860111713409
0.7363833685715994,127,29,17,1,0.85,0.8076923076923077,0.03673672671065315,1,jmstate,0.6295860111713409
0.7630827079216639,127,29,17,1,0.8999999999999999,0.8461538461538461,0.03704163980208521,1,jmstate,0.6295860111713409
0.7897820472717285,127,29,17,1,0.8947368421052632,0.8461538461538461,0.03839141747894502,1,jmstate,0.6295860111713409
0.8164813866217931,127,29,17,1,0.888888888888889,0.8461538461538461,0.040723239055995425,1,jmstate,0.6295860111713409
0.8431807259718577,127,29,17,1,0.875,0.8461538461538461,0.04372204830217523,1,jmstate,0.6295860111713409
0.8698800653219223,127,29,17,1,0.9285714285714286,0.8461538461538461,0.03056659149055822,1,jmstate,0.6295860111713409
0.8965794046719868,127,29,17,1,0.9999999999999999,0.8846153846153847,0.0283495346728673,1,jmstate,0.6295860111713409
0.9232787440220515,127,29,17,1,1.0,0.8846153846153847,0.02198232174550473,1,jmstate,0.6295860111713409
0.9499780833721161,127,29,17,2,1.0,0.9392161731288534,0.06487588143934238,1,jmstate,0.6295860111713409
0.9766774227221807,127,29,17,2,1.0,0.9392161731288534,0.06122277496395728,1,jmstate,0.6295860111713409
1.0033767620722454,127,29,17,2,1.0,0.9392161731288534,0.057769004022392725,1,jmstate,0.6295860111713409
