horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,target_state,transition,landmark,fold,model
3.146118903160095,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.186806309223175,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.227493715286255,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.268181121349335,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.3088685274124146,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.3495559334754943,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.390243339538574,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.4309307456016542,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.471618151664734,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.5123055577278137,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.552992963790894,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.593680369853973,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.6343677759170534,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.675055181980133,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.715742588043213,88,23,25,7,,,,3,2->3,2.495120406150818,1,parametric
1.526887086033821,87,27,57,1,0.8200000000000001,0.82,0.03525806260654919,1,0->1,1.4514093101024628,2,parametric
1.6023648619651794,87,27,57,1,0.88,0.88,0.0356367851208441,1,0->1,1.4514093101024628,2,parametric
1.6778426378965379,87,27,57,3,0.65538500917761,0.6381448393767237,0.0989799061205314,1,0->1,1.4514093101024628,2,parametric
1.7533204138278962,87,27,57,5,0.5777467033706076,0.5720682291598833,0.15681178770026863,1,0->1,1.4514093101024628,2,parametric
1.8287981897592545,87,27,57,9,0.5177097840365616,0.5292721879414354,0.25801388100346817,1,0->1,1.4514093101024628,2,parametric
1.9042759656906127,87,27,57,12,0.5153980602382573,0.509139268006426,0.31168913155898614,1,0->1,1.4514093101024628,2,parametric
1.979753741621971,87,27,57,13,0.556334511977186,0.5302015339843863,0.30476004096309073,1,0->1,1.4514093101024628,2,parametric
2.0552315175533296,87,27,57,16,0.6200966384122131,0.5544657471220331,0.325457886624609,1,0->1,1.4514093101024628,2,parametric
2.1307092934846876,87,27,57,16,0.663619063287867,0.5867684074714365,0.28736992944518275,1,0->1,1.4514093101024628,2,parametric
2.206187069416046,87,27,57,17,0.6445835266242491,0.6030475068027765,0.2619170493955548,1,0->1,1.4514093101024628,2,parametric
2.2816648453474047,87,27,57,17,0.7661960527128896,0.6200141451118832,0.2211415040675904,1,0->1,1.4514093101024628,2,parametric
2.3571426212787627,87,27,57,17,0.7507860118126477,0.6043876725625377,0.1971383768553423,1,0->1,1.4514093101024628,2,parametric
2.4326203972101212,87,27,57,17,0.7869998038856537,0.6390664997923623,0.20572894260558922,1,0->1,1.4514093101024628,2,parametric
2.5080981731414793,87,27,57,17,0.798155622978896,0.6563804802159121,0.23047563591834896,1,0->1,1.4514093101024628,2,parametric
2.583575949072838,87,27,57,19,0.8179210037819811,0.662506299814265,0.1814958130905038,1,0->1,1.4514093101024628,2,parametric
2.6590537250041963,87,27,57,20,0.7367206234783398,0.6456047426209752,0.15552668104300732,1,0->1,1.4514093101024628,2,parametric
